Time,T_amb,p_amb,ICE_Speed_soll,fuel,EM2_Torque,Brake,ICE_Torque_pred,NO_out_m_pred,NO2_out_m_pred,CO_out_m_pred,CO2_out_m_pred,Car_Speed_pred,SOC_pred
1376.0,298,1,2500,60,0,0,338.29337,0.11910172,0.00017191409,4.7971993e-05,0.15613046,128.56601,0.8233847
1376.5,298,1,2500,60,0,0,338.29358,0.11910428,0.00017200947,4.7954745e-05,0.1561248,128.56718,0.8235295
1377.0,298,1,2500,60,0,0,338.29358,0.11910682,0.0001721033,4.8015117e-05,0.15611894,128.56839,0.82367384
1377.5,298,1,2500,60,0,0,338.29376,0.11910938,0.00017219676,4.803237e-05,0.15611316,128.5696,0.8238184
1378.0,298,1,2500,60,0,0,338.29385,0.119111836,0.00017228944,4.8006495e-05,0.15610743,128.57079,0.82396275
1378.5,298,1,2500,60,0,0,338.29395,0.119114324,0.00017238238,4.8066868e-05,0.15610167,128.57199,0.82410735
1379.0,298,1,2500,60,0,0,338.2941,0.11911677,0.00017247429,4.8153117e-05,0.15609622,128.57315,0.82425195
1379.5,298,1,2500,60,0,0,338.29416,0.11911919,0.00017256543,4.8161743e-05,0.15609062,128.57428,0.8243965
1380.0,298,1,2500,60,0,0,338.2943,0.1191216,0.00017265553,4.8153117e-05,0.15608484,128.57545,0.824541
1380.5,298,1,2500,60,0,0,338.29443,0.119123936,0.00017274551,4.8178994e-05,0.15607949,128.57661,0.82468534
1381.0,298,1,2500,60,0,0,338.29453,0.119126305,0.00017283524,4.8230744e-05,0.15607388,128.57773,0.8248295
1381.5,298,1,2500,60,0,0,338.29465,0.11912866,0.00017292367,4.8256617e-05,0.15606834,128.57892,0.8249739
1382.0,298,1,2500,60,0,0,338.2947,0.11913092,0.0001730121,4.8308368e-05,0.15606312,128.58005,0.8251181
1382.5,298,1,2500,60,0,0,338.2948,0.119133234,0.00017309912,4.8342867e-05,0.15605764,128.58115,0.8252626
1383.0,298,1,2500,60,0,0,338.29498,0.11913547,0.00017318562,4.833424e-05,0.15605216,128.58226,0.82540697
1383.5,298,1,2500,60,0,0,338.29504,0.11913773,0.00017327264,4.841187e-05,0.156047,128.58339,0.82555103
1384.0,298,1,2500,60,0,0,338.29514,0.119139925,0.00017335927,4.8446367e-05,0.15604152,128.58446,0.82569546
1384.5,298,1,2500,60,0,0,338.29526,0.11914213,0.00017344422,4.8480866e-05,0.15603617,128.58557,0.8258396
1385.0,298,1,2500,60,0,0,338.29532,0.11914428,0.00017352815,4.848949e-05,0.15603098,128.58665,0.8259838
1385.5,298,1,2500,60,0,0,338.29553,0.11914643,0.00017361272,4.847224e-05,0.15602598,128.58775,0.826128
1386.0,298,1,2500,60,0,0,338.2956,0.11914855,0.00017369549,4.8532616e-05,0.15602061,128.5888,0.82627225
1386.5,298,1,2500,60,0,0,338.2957,0.11915066,0.00017377903,4.852399e-05,0.15601546,128.58989,0.8264167
1387.0,298,1,2500,60,0,0,338.29584,0.119152755,0.00017386064,4.8618866e-05,0.15601029,128.59093,0.8265606
1387.5,298,1,2500,60,0,0,338.2959,0.119154796,0.00017394341,4.8601614e-05,0.15600538,128.592,0.8267046
1388.0,298,1,2500,60,0,0,338.296,0.11915686,0.00017402413,4.8687863e-05,0.15600012,128.59308,0.826849
1388.5,298,1,2500,60,0,0,338.29605,0.1191589,0.00017410534,4.8705115e-05,0.15599526,128.5941,0.8269928
1389.0,298,1,2500,60,0,0,338.2962,0.11916089,0.00017418554,4.8705115e-05,0.1559902,128.59515,0.8271368
1389.5,298,1,2500,60,0,0,338.29623,0.11916287,0.00017426547,4.873099e-05,0.1559853,128.59619,0.82728106
1390.0,298,1,2500,60,0,0,338.29642,0.119164824,0.00017434452,4.8739614e-05,0.1559805,128.5972,0.82742524
1390.5,298,1,2500,60,0,0,338.29648,0.11916676,0.00017442304,4.876549e-05,0.15597562,128.59822,0.8275692
1391.0,298,1,2500,60,0,0,338.29654,0.11916873,0.00017450117,4.8868988e-05,0.15597062,128.59926,0.8277133
1391.5,298,1,2500,60,0,0,338.29666,0.11917062,0.00017457905,4.885174e-05,0.15596579,128.60023,0.82785714
1392.0,298,1,2500,60,0,0,338.29675,0.11917251,0.00017465603,4.8868988e-05,0.15596095,128.60129,0.8280009
1392.5,298,1,2500,60,0,0,338.29684,0.1191744,0.00017473339,4.890349e-05,0.15595622,128.6023,0.8281447
1393.0,298,1,2500,60,0,0,338.297,0.11917626,0.00017480883,4.8946615e-05,0.1559514,128.60327,0.82828856
1393.5,298,1,2500,60,0,0,338.29703,0.119178094,0.00017488348,4.8972488e-05,0.15594679,128.60426,0.8284327
1394.0,298,1,2500,60,0,0,338.29712,0.11917992,0.00017495955,4.895524e-05,0.15594204,128.60529,0.8285765
1394.5,298,1,2500,60,0,0,338.2972,0.11918171,0.00017503409,4.905011e-05,0.15593734,128.60625,0.8287202
1395.0,298,1,2500,60,0,0,338.2972,0.1191835,0.00017510772,4.905011e-05,0.15593256,128.60724,0.82886404
1395.5,298,1,2500,60,0,0,338.2974,0.11918528,0.0001751816,4.909324e-05,0.15592809,128.60823,0.8290078
1396.0,298,1,2500,60,0,0,338.29745,0.11918703,0.00017525473,4.905011e-05,0.15592355,128.60918,0.8291517
1396.5,298,1,2500,60,0,0,338.29752,0.11918875,0.0001753281,4.9144986e-05,0.15591891,128.61012,0.8292954
1397.0,298,1,2500,60,0,0,338.29767,0.11919049,0.0001753994,4.909324e-05,0.15591456,128.6111,0.82943904
1397.5,298,1,2500,60,0,0,338.29767,0.11919218,0.00017547136,4.912774e-05,0.15590997,128.61206,0.82958275
1398.0,298,1,2500,60,0,0,338.2978,0.11919387,0.00017554268,4.9205362e-05,0.15590546,128.61302,0.8297263
1398.5,298,1,2500,60,0,0,338.2979,0.119195536,0.00017561334,4.9248487e-05,0.15590124,128.614,0.82986987
1399.0,298,1,2500,60,0,0,338.29797,0.119197205,0.00017568414,4.9222614e-05,0.1558967,128.6149,0.8300137
1399.5,298,1,2500,60,0,0,338.2981,0.11919884,0.00017575365,4.9248487e-05,0.15589234,128.61588,0.83015746
1400.0,298,1,2500,60,0,0,338.2982,0.11920044,0.00017582341,4.926574e-05,0.15588793,128.6168,0.8303009
1400.5,298,1,2500,70,0,0,367.9001,0.11918317,0.00018096052,-4.146878e-05,0.15816794,128.70325,0.8304449
1401.0,298,1,2500,70,0,0,388.5727,0.123391524,0.00018980331,0.00037340014,0.17072253,128.81476,0.83058715
1401.5,298,1,2500,70,0,0,390.4988,0.13001327,0.00019386235,0.00040787406,0.19617975,128.92416,0.83073455
1402.0,298,1,2500,70,0,0,389.79102,0.13487288,0.00019386852,0.00025448788,0.21262528,129.05533,0.83089274
1402.5,298,1,2500,70,0,0,388.21475,0.13684435,0.0001925038,0.00017770856,0.21069227,129.21075,0.83106285
1403.0,298,1,2500,70,0,0,388.52634,0.13765898,0.00019351608,0.0002146061,0.2053539,129.3898,0.83124125
1403.5,298,1,2500,70,0,0,388.6051,0.13840196,0.00019476366,0.0002562905,0.20221117,129.57727,0.83142203
1404.0,298,1,2500,70,0,0,388.58722,0.13902044,0.00019521485,0.00028596897,0.20074902,129.76486,0.8316012
1404.5,298,1,2500,70,0,0,388.44,0.13937815,0.00019460662,0.00029515455,0.19970411,129.94751,0.8317767
1405.0,298,1,2500,70,0,0,388.38306,0.1396107,0.00019374135,0.00029901852,0.19903423,130.12462,0.8319483
1405.5,298,1,2500,70,0,0,388.4125,0.13985199,0.00019297119,0.00030075214,0.19881739,130.29594,0.83211756
1406.0,298,1,2500,70,0,0,388.49292,0.14011133,0.0001922954,0.00030074353,0.19888933,130.46124,0.8322861
1406.5,298,1,2500,70,0,0,388.5809,0.14035575,0.00019164766,0.0002988288,0.19902068,130.6199,0.8324549
1407.0,298,1,2500,70,0,0,388.66574,0.14057703,0.00019104934,0.00029647417,0.19911206,130.77147,0.83262414
1407.5,298,1,2500,70,0,0,388.7466,0.14078459,0.00019052983,0.0002945853,0.19915481,130.91629,0.8327932
1408.0,298,1,2500,70,0,0,388.82202,0.14098491,0.00019008598,0.00029332607,0.19916035,131.05531,0.8329617
1408.5,298,1,2500,70,0,0,388.88834,0.14117879,0.00018970006,0.0002926533,0.19913688,131.19011,0.8331284
1409.0,298,1,2500,70,0,0,388.94418,0.14136636,0.00018935457,0.0002923773,0.19909257,131.32222,0.83329314
1409.5,298,1,2500,70,0,0,388.98993,0.1415489,0.00018904138,0.0002924118,0.19903758,131.45297,0.83345604
1410.0,298,1,2500,70,0,0,389.02716,0.14172776,0.00018875486,0.00029261882,0.19898184,131.58313,0.83361673
1410.5,298,1,2500,70,0,0,389.05722,0.14190347,0.00018848736,0.00029304143,0.19893117,131.7129,0.83377594
1411.0,298,1,2500,70,0,0,389.0814,0.1420761,0.00018823352,0.00029356757,0.1988895,131.842,0.83393455
1411.5,298,1,2500,70,0,0,389.10037,0.14224547,0.00018799152,0.00029402468,0.19885811,131.9698,0.8340923
1412.0,298,1,2500,70,0,0,389.11517,0.14241143,0.00018775505,0.00029454217,0.1988378,132.09573,0.83425057
1412.5,298,1,2500,70,0,0,389.1266,0.14257377,0.0001875249,0.00029502518,0.19882847,132.21906,0.8344088
1413.0,298,1,2500,70,0,0,389.13495,0.14273223,0.0001872959,0.00029542192,0.19882838,132.33951,0.8345675
1413.5,298,1,2500,70,0,0,389.14072,0.1428866,0.00018706896,0.00029577554,0.19883645,132.45697,0.834726
1414.0,298,1,2500,70,0,0,389.1444,0.14303653,0.00018684151,0.0002961464,0.1988505,132.57152,0.8348841
1414.5,298,1,2500,70,0,0,389.14587,0.14318186,0.00018661251,0.00029640517,0.19886884,132.68343,0.8350422
1415.0,298,1,2500,70,0,0,389.14566,0.1433224,0.00018638068,0.00029664667,0.19888969,132.79306,0.8351992
1415.5,298,1,2500,70,0,0,389.1439,0.14345796,0.00018614653,0.00029684504,0.19891149,132.9007,0.8353554
1416.0,298,1,2500,70,0,0,389.14066,0.14358853,0.00018590814,0.0002969658,0.19893315,133.00667,0.83551085
1416.5,298,1,2500,70,0,0,389.13605,0.14371403,0.00018566522,0.00029717278,0.19895364,133.11098,0.8356655
1417.0,298,1,2500,70,0,0,389.13043,0.14383432,0.00018541756,0.00029728492,0.19897205,133.2137,0.83581936
1417.5,298,1,2500,70,0,0,389.1237,0.14394952,0.00018516515,0.00029741428,0.19898832,133.31483,0.83597285
1418.0,298,1,2500,70,0,0,389.11612,0.14405955,0.0001849086,0.00029761266,0.19900146,133.41422,0.8361259
1418.5,298,1,2500,70,0,0,389.10782,0.14416446,0.00018464665,0.00029769892,0.19901185,133.51169,0.8362791
1419.0,298,1,2500,70,0,0,389.09885,0.14426427,0.00018437993,0.00029781103,0.19901904,133.60718,0.83643156
1419.5,298,1,2500,70,0,0,389.0894,0.14435896,0.00018410974,0.00029792316,0.19902313,133.7007,0.83658415
1420.0,298,1,2500,70,0,0,389.0793,0.14444864,0.00018383555,0.0002980698,0.1990245,133.79218,0.83673656
1420.5,298,1,2500,70,0,0,389.0691,0.14453334,0.00018355636,0.00029811292,0.19902287,133.88174,0.8368883
1421.0,298,1,2500,70,0,0,389.05847,0.14461309,0.00018327484,0.00029823364,0.19901867,133.9694,0.83704007
1421.5,298,1,2500,70,0,0,389.0477,0.144688,0.00018298907,0.0002983199,0.19901189,134.05534,0.83719134
1422.0,298,1,2500,70,0,0,389.03696,0.14475808,0.00018270138,0.00029847515,0.19900285,134.13956,0.83734196
1422.5,298,1,2500,70,0,0,389.02612,0.1448234,0.00018241098,0.0002985614,0.19899136,134.2222,0.8374923
1423.0,298,1,2500,70,0,0,389.01517,0.14488411,0.00018211865,0.0002986563,0.19897822,134.30322,0.83764243
1423.5,298,1,2500,70,0,0,389.0044,0.14494029,0.000181824,0.0002988288,0.19896306,134.38274,0.8377923
1424.0,298,1,2500,70,0,0,388.99387,0.144992,0.00018152651,0.0002988374,0.19894633,134.46066,0.83794177
1424.5,298,1,2500,70,0,0,388.9834,0.14503936,0.00018123045,0.0002989754,0.19892798,134.53703,0.83809114
1425.0,298,1,2500,70,0,0,388.97296,0.14508258,0.0001809304,0.00029906165,0.19890821,134.61186,0.8382399
1425.5,298,1,2500,70,0,0,388.96298,0.14512166,0.00018063022,0.00029926002,0.1988873,134.6852,0.8383889
1426.0,298,1,2500,70,0,0,388.95312,0.14515683,0.00018032939,0.0002993204,0.19886497,134.75697,0.8385375
1426.5,298,1,2500,70,0,0,388.94357,0.14518812,0.00018002882,0.00029940665,0.19884165,134.82735,0.83868605
1427.0,298,1,2500,70,0,0,388.93414,0.14521572,0.00017972606,0.00029948427,0.19881746,134.89615,0.8388341
1427.5,298,1,2500,70,0,0,388.92508,0.14523979,0.00017942407,0.00029965676,0.19879249,134.96364,0.8389818
1428.0,298,1,2500,70,0,0,388.9162,0.1452604,0.00017912171,0.0002996654,0.19876678,135.02974,0.8391296
1428.5,298,1,2500,70,0,0,388.9076,0.14527777,0.00017881933,0.0002997603,0.19874038,135.09451,0.8392772
1429.0,298,1,2500,70,0,0,388.89938,0.14529192,0.00017851657,0.00029982065,0.1987135,135.15804,0.83942425
1429.5,298,1,2500,70,0,0,388.89124,0.14530312,0.00017821445,0.00029989827,0.1986863,135.22025,0.8395712
1430.0,298,1,2500,70,0,0,388.8835,0.14531137,0.00017791119,0.00029995866,0.19865839,135.28119,0.83971804
1430.5,298,1,2500,70,0,0,388.87592,0.14531687,0.00017760906,0.0003000449,0.19863026,135.34099,0.8398646
1431.0,298,1,2500,70,0,0,388.86865,0.14531974,0.00017730682,0.0003001225,0.19860177,135.39946,0.8400111
1431.5,298,1,2500,70,0,0,388.8617,0.14532009,0.00017700548,0.00030013116,0.19857317,135.4568,0.84015733
1432.0,298,1,2500,70,0,0,388.85477,0.14531805,0.00017670209,0.0003001484,0.19854453,135.5129,0.8403034
1432.5,298,1,2500,70,0,0,388.84814,0.14531372,0.00017639971,0.00030019152,0.19851585,135.56792,0.84044933
1433.0,298,1,2500,70,0,0,388.84177,0.14530724,0.00017609863,0.00030020878,0.19848704,135.62173,0.8405952
1433.5,298,1,2500,70,0,0,388.83554,0.14529867,0.00017579652,0.00030019152,0.19845831,135.67451,0.8407407
1434.0,298,1,2500,70,0,0,388.82965,0.14528812,0.00017549556,0.00030020878,0.19842935,135.72617,0.8408859
1434.5,298,1,2500,70,0,0,388.8238,0.14527576,0.00017519294,0.00030019152,0.19840068,135.7767,0.8410315
1435.0,298,1,2500,70,0,0,388.81827,0.14526162,0.00017489326,0.0003001829,0.19837229,135.82632,0.8411766
1435.5,298,1,2500,70,0,0,388.8127,0.14524582,0.00017459231,0.00030013116,0.19834384,135.87485,0.8413216
1436.0,298,1,2500,70,0,0,388.8075,0.14522842,0.00017429148,0.0003001225,0.19831565,135.92241,0.84146625
1436.5,298,1,2500,70,0,0,388.8023,0.14520949,0.00017399117,0.00030002766,0.19828764,135.96901,0.84161085
1437.0,298,1,2500,70,0,0,388.79736,0.14518915,0.00017369073,0.00029995,0.19825992,136.01466,0.8417552
1437.5,298,1,2500,70,0,0,388.79245,0.14516754,0.0001733908,0.00029988104,0.19823235,136.05928,0.8418999
1438.0,298,1,2500,70,0,0,388.78766,0.14514466,0.00017309062,0.0002998034,0.19820511,136.10307,0.842044
1438.5,298,1,2500,70,0,0,388.7831,0.14512052,0.0001727912,0.00029970854,0.19817802,136.146,0.8421884
1439.0,298,1,2500,70,0,0,388.7787,0.14509529,0.0001724923,0.00029957053,0.19815132,136.18794,0.8423322
1439.5,298,1,2500,70,0,0,388.77426,0.14506897,0.00017219316,0.00029944978,0.198125,136.22906,0.8424761
1440.0,298,1,2500,70,0,0,388.77002,0.14504169,0.00017189478,0.00029933764,0.198099,136.26936,0.8426199
1440.5,298,1,2500,70,0,0,388.76575,0.14501345,0.00017159627,0.0002991824,0.19807297,136.30878,0.8427635
1441.0,298,1,2500,70,0,0,388.76175,0.14498433,0.00017129762,0.00029905303,0.1980474,136.34747,0.8429069
1441.5,298,1,2500,70,0,0,388.75775,0.14495438,0.00017099873,0.0002989064,0.19802229,136.38528,0.8430502
1442.0,298,1,2500,70,0,0,388.75375,0.14492363,0.00017070177,0.00029875978,0.19799757,136.42233,0.84319365
1442.5,298,1,2500,70,0,0,388.75,0.14489219,0.0001704034,0.00029853554,0.19797304,136.4586,0.84333706
1443.0,298,1,2500,70,0,0,388.7461,0.14486,0.00017010642,0.00029837165,0.19794887,136.49411,0.84347975
1443.5,298,1,2500,70,0,0,388.7424,0.14482716,0.00016980946,0.00029815602,0.19792491,136.52896,0.84362286
1444.0,298,1,2500,70,0,0,388.73877,0.14479372,0.00016951327,0.00029794904,0.19790137,136.56302,0.84376585
1444.5,298,1,2500,70,0,0,388.73517,0.14475974,0.00016921642,0.00029776793,0.19787818,136.59644,0.8439086
1445.0,298,1,2500,70,0,0,388.73163,0.14472525,0.00016892127,0.0002974919,0.19785531,136.62912,0.84405154
1445.5,298,1,2500,70,0,0,388.72815,0.14469017,0.00016862572,0.00029730218,0.1978326,136.66118,0.84419394
1446.0,298,1,2500,70,0,0,388.72476,0.14465465,0.00016833081,0.0002970348,0.19781025,136.69254,0.84433633
1446.5,298,1,2500,70,0,0,388.72122,0.1446187,0.00016803616,0.00029677604,0.19778828,136.72318,0.8444786
1447.0,298,1,2500,70,0,0,388.718,0.14458235,0.0001677437,0.0002965518,0.19776653,136.75336,0.84462094
1447.5,298,1,2500,70,0,0,388.71475,0.14454558,0.0001674497,0.00029628442,0.19774525,136.78282,0.84476316
1448.0,298,1,2500,70,0,0,388.7113,0.14450851,0.00016715673,0.00029602568,0.19772415,136.81165,0.84490526
1448.5,298,1,2500,70,0,0,388.70822,0.14447108,0.00016686477,0.00029573243,0.19770332,136.83992,0.8450474
1449.0,298,1,2500,70,0,0,388.7049,0.14443332,0.00016657232,0.00029548228,0.19768287,136.8676,0.8451889
1449.5,298,1,2500,70,0,0,388.70178,0.14439528,0.00016628166,0.0002952063,0.19766267,136.89467,0.8453309
1450.0,298,1,2500,70,0,0,388.69858,0.14435697,0.00016599204,0.00029487855,0.19764253,136.92119,0.8454728
1450.5,298,1,2500,70,0,0,388.6955,0.1443184,0.00016570202,0.00029460256,0.19762298,136.94728,0.84561455
1451.0,298,1,2500,70,0,0,388.6924,0.14427961,0.00016541356,0.00029432654,0.19760352,136.97273,0.8457564
1451.5,298,1,2500,70,0,0,388.6894,0.14424057,0.00016512508,0.0002940678,0.19758442,136.99768,0.84589773
1452.0,298,1,2500,70,0,0,388.6864,0.14420138,0.0001648379,0.0002937487,0.19756544,137.02208,0.8460393
1452.5,298,1,2500,70,0,0,388.68335,0.144162,0.00016455098,0.00029344682,0.19754694,137.04599,0.8461806
1453.0,298,1,2500,70,0,0,388.68033,0.14412245,0.00016426598,0.00029304143,0.19752844,137.06946,0.8463219
1453.5,298,1,2500,70,0,0,388.67746,0.14408271,0.0001639802,0.00029273093,0.19751039,137.0924,0.846463
1454.0,298,1,2500,70,0,0,388.67456,0.14404285,0.00016369716,0.0002924808,0.19749233,137.11488,0.84660447
1454.5,298,1,2500,70,0,0,388.67157,0.14400283,0.000163415,0.00029215307,0.19747464,137.13692,0.84674567
1455.0,298,1,2500,70,0,0,388.66876,0.14396271,0.00016313321,0.00029184256,0.19745712,137.15846,0.8468867
1455.5,298,1,2500,70,0,0,388.66583,0.14392246,0.00016285066,0.00029144582,0.19743991,137.17957,0.84702766
1456.0,298,1,2500,70,0,0,388.66302,0.14388214,0.00016257146,0.0002911267,0.19742285,137.20024,0.8471686
1456.5,298,1,2500,70,0,0,388.66022,0.14384173,0.00016229265,0.0002908421,0.19740617,137.22052,0.84730947
1457.0,298,1,2500,70,0,0,388.65735,0.14380118,0.00016201474,0.0002904367,0.19738962,137.24034,0.8474501
1457.5,298,1,2500,70,0,0,388.6545,0.14376064,0.00016173747,0.0002900831,0.19737315,137.25983,0.8475907
1458.0,298,1,2500,70,0,0,388.65186,0.14371999,0.00016146213,0.00028977258,0.19735692,137.27885,0.84773153
1458.5,298,1,2500,70,0,0,388.64908,0.14367928,0.00016118847,0.00028945346,0.19734086,137.29753,0.8478721
1459.0,298,1,2500,70,0,0,388.64636,0.14363854,0.00016091479,0.0002890912,0.19732513,137.31578,0.84801275
1459.5,298,1,2500,70,0,0,388.64352,0.14359772,0.00016064267,0.00028878934,0.19730957,137.33363,0.84815305
1460.0,298,1,2500,70,0,0,388.6409,0.14355692,0.00016037235,0.00028840985,0.19729401,137.35124,0.84829366
1460.5,298,1,2500,70,0,0,388.6382,0.14351603,0.0001601019,0.0002880562,0.19727868,137.36838,0.84843385
1461.0,298,1,2500,70,0,0,388.63553,0.14347515,0.00015983416,0.00028776296,0.19726375,137.3852,0.8485743
1461.5,298,1,2500,70,0,0,388.63287,0.14343426,0.0001595668,0.00028734896,0.19724886,137.4017,0.8487143
1462.0,298,1,2500,70,0,0,388.6302,0.14339338,0.00015930201,0.0002870557,0.19723433,137.41777,0.8488546
1462.5,298,1,2500,70,0,0,388.62753,0.14335245,0.00015903723,0.00028664173,0.19721954,137.43362,0.84899473
1463.0,298,1,2500,70,0,0,388.625,0.14331153,0.0001587731,0.00028634848,0.19720514,137.44913,0.84913456
1463.5,298,1,2500,70,0,0,388.62238,0.14327063,0.0001585128,0.00028598623,0.19719093,137.46426,0.84927464
1464.0,298,1,2500,70,0,0,388.61978,0.14322974,0.00015825138,0.0002856671,0.19717701,137.47913,0.84941477
1464.5,298,1,2500,70,0,0,388.61716,0.14318886,0.00015799265,0.00028529624,0.19716302,137.49374,0.8495544
1465.0,298,1,2500,70,0,0,388.61472,0.143148,0.00015773506,0.00028492537,0.19714925,137.50797,0.8496945
1465.5,298,1,2500,70,0,0,388.61227,0.14310716,0.00015747904,0.00028462347,0.19713564,137.522,0.84983444
1466.0,298,1,2500,70,0,0,388.60968,0.14306635,0.00015722442,0.00028426986,0.19712219,137.53569,0.84997386
1466.5,298,1,2500,70,0,0,388.6071,0.1430256,0.00015697122,0.00028391625,0.197109,137.54909,0.8501137
1467.0,298,1,2500,70,0,0,388.60477,0.14298487,0.00015671944,0.00028357987,0.19709577,137.56221,0.8502534
1467.5,298,1,2500,70,0,0,388.60226,0.14294419,0.00015646894,0.00028322623,0.19708277,137.57515,0.85039294
1468.0,298,1,2500,70,0,0,388.59976,0.14290352,0.00015622025,0.00028282948,0.1970698,137.58774,0.85053253
1468.5,298,1,2500,70,0,0,388.5973,0.1428629,0.00015597284,0.00028252762,0.19705722,137.60007,0.850672
1469.0,298,1,2500,70,0,0,388.59494,0.14282236,0.0001557275,0.000282174,0.19704439,137.61218,0.8508111
1469.5,298,1,2500,70,0,0,388.59253,0.14278188,0.00015548292,0.00028185488,0.19703193,137.62408,0.8509507
1470.0,298,1,2500,70,0,0,388.59012,0.14274147,0.00015524066,0.00028149263,0.19701979,137.63574,0.8510903
1470.5,298,1,2500,70,0,0,388.5878,0.14270107,0.00015499866,0.00028113037,0.19700755,137.64719,0.8512295
1471.0,298,1,2500,70,0,0,388.58542,0.14266078,0.00015475949,0.00028080263,0.19699544,137.65831,0.85136884
1471.5,298,1,2500,70,0,0,388.58295,0.14262058,0.00015452213,0.00028046625,0.19698346,137.66925,0.8515079
1472.0,298,1,2500,70,0,0,388.58072,0.14258038,0.0001542858,0.00028011264,0.19697157,137.67996,0.85164714
1472.5,298,1,2500,70,0,0,388.57834,0.14254029,0.00015405036,0.00027983662,0.19695976,137.69048,0.85178614
1473.0,298,1,2500,70,0,0,388.5761,0.14250028,0.00015381737,0.0002795175,0.19694822,137.70087,0.8519253
1473.5,298,1,2500,70,0,0,388.57382,0.14246039,0.00015358541,0.00027918114,0.19693683,137.7109,0.8520643
1474.0,298,1,2500,70,0,0,388.5715,0.14242058,0.00015335577,0.00027884476,0.19692531,137.72084,0.8522035
1474.5,298,1,2500,70,0,0,388.56927,0.14238079,0.00015312676,0.0002784825,0.19691417,137.73055,0.85234225
1475.0,298,1,2500,70,0,0,388.56702,0.14234112,0.00015289956,0.00027812028,0.19690278,137.74008,0.8524811
1475.5,298,1,2500,70,0,0,388.5648,0.14230157,0.00015267404,0.00027781838,0.19689183,137.74939,0.8526202
1476.0,298,1,2500,70,0,0,388.5625,0.1422621,0.00015245071,0.0002775079,0.19688083,137.75853,0.8527592
1476.5,298,1,2500,70,0,0,388.56036,0.14222276,0.00015222802,0.0002771629,0.19686994,137.7675,0.8528977
1477.0,298,1,2500,70,0,0,388.5582,0.1421835,0.00015200648,0.0002768869,0.19685924,137.77628,0.85303634
1477.5,298,1,2500,70,0,0,388.5561,0.14214432,0.00015178855,0.00027651602,0.19684874,137.78494,0.8531751
1478.0,298,1,2500,70,0,0,388.5538,0.14210527,0.00015157113,0.00027617966,0.19683821,137.79333,0.85331386
1478.5,298,1,2500,70,0,0,388.55167,0.14206631,0.00015135617,0.00027586916,0.19682783,137.80165,0.8534521
1479.0,298,1,2500,70,0,0,388.54956,0.1420275,0.00015114146,0.0002756104,0.19681731,137.80972,0.8535909
1479.5,298,1,2500,70,0,0,388.5475,0.14198874,0.00015092868,0.00027529127,0.19680704,137.81772,0.8537294
1480.0,298,1,2500,70,0,0,388.54532,0.14195016,0.00015071745,0.00027490317,0.19679709,137.8255,0.8538679
1480.5,298,1,2500,70,0,0,388.54324,0.14191169,0.00015050828,0.00027465302,0.19678707,137.83313,0.85400623
1481.0,298,1,2500,70,0,0,388.5412,0.14187331,0.0001503005,0.00027428215,0.19677706,137.84071,0.8541446
1481.5,298,1,2500,70,0,0,388.53915,0.14183505,0.00015009391,0.00027400616,0.19676715,137.84799,0.8542829
1482.0,298,1,2500,70,0,0,388.5371,0.14179692,0.00014988975,0.00027367842,0.1967574,137.85526,0.8544213
1482.5,298,1,2500,70,0,0,388.53497,0.14175892,0.00014968599,0.00027333343,0.19674793,137.86229,0.85455954
1483.0,298,1,2500,70,0,0,388.533,0.14172107,0.0001494848,0.0002730574,0.19673814,137.86926,0.8546979
1483.5,298,1,2500,70,0,0,388.53098,0.14168334,0.00014928501,0.00027273828,0.19672881,137.87605,0.8548359
1484.0,298,1,2500,70,0,0,388.52902,0.14164573,0.0001490864,0.00027247093,0.19671936,137.88272,0.85497427
1484.5,298,1,2500,70,0,0,388.527,0.14160827,0.00014888996,0.00027221217,0.1967101,137.88925,0.8551123
1485.0,298,1,2500,70,0,0,388.52505,0.14157093,0.00014869495,0.00027190166,0.1967008,137.8957,0.8552504
1485.5,298,1,2500,70,0,0,388.52307,0.14153373,0.00014850147,0.00027159118,0.19669157,137.90204,0.8553884
1486.0,298,1,2500,70,0,0,388.52115,0.14149666,0.0001483093,0.0002712462,0.19668256,137.90817,0.8555266
1486.5,298,1,2500,70,0,0,388.51917,0.14145975,0.00014811852,0.00027097017,0.1966737,137.9143,0.85566413
1487.0,298,1,2500,70,0,0,388.5173,0.14142297,0.00014793045,0.0002707373,0.19666481,137.92023,0.8558023
1487.5,298,1,2500,70,0,0,388.51544,0.14138633,0.00014774251,0.00027037505,0.1966559,137.92607,0.85594016
1488.0,298,1,2500,70,0,0,388.5136,0.14134985,0.00014755741,0.0002701508,0.19664703,137.9318,0.85607785
1488.5,298,1,2500,70,0,0,388.5117,0.14131354,0.00014737308,0.0002698403,0.19663855,137.93747,0.8562159
1489.0,298,1,2500,70,0,0,388.50983,0.14127737,0.00014719003,0.0002695557,0.1966299,137.94295,0.85635346
1489.5,298,1,2500,70,0,0,388.508,0.14124131,0.00014700905,0.00026929693,0.1966214,137.94835,0.8564913
1490.0,298,1,2500,70,0,0,388.50626,0.14120543,0.00014682961,0.00026899506,0.19661301,137.95372,0.85662884
1490.5,298,1,2500,70,0,0,388.50436,0.14116973,0.00014665043,0.00026871043,0.19660473,137.95888,0.8567666
