speed_actual,speed_target,soc,ice_torque,nox,co,fuel,ice_speed_rpm,em2_torque_nm,brake_perc
35.012554,34.43,0.6915429,0.88170236,1.2793394e-05,0.027423847,3.0,900.0,-16.97308349609375,0.0
34.707664,33.968,0.69151753,0.8825284,1.39727845e-05,0.027415207,3.0,900.0,-7.315948486328125,0.0
34.22016,33.126,0.6914731,0.8833545,1.5152175e-05,0.02740662,3.0,900.0,-61.909271240234375,0.0
33.241924,31.813,0.6913866,0.88418055,1.6331567e-05,0.027398078,3.0,900.0,-188.919921875,0.0
31.673717,29.948,0.69128287,0.8850066,1.7510958e-05,0.027389595,3.0,900.0,-311.7276611328125,0.009053915739059448
29.441187,27.739,0.69121814,0.8858143,1.8690349e-05,0.027381158,3.0,900.0,-420.4826354980469,0.03797605633735657
26.77074,25.258,0.6912874,0.88660365,1.9859744e-05,0.027372764,3.0,900.0,-414.5696716308594,0.04428744316101074
24.20395,22.695,0.69144446,0.88741136,2.1039135e-05,0.027364431,3.0,900.0,-349.03826904296875,0.039526164531707764
21.897465,20.2,0.6915568,0.888164,2.2198537e-05,0.027356127,3.0,900.0,-350.69525146484375,0.050504326820373535
19.599998,17.932,0.6916194,0.8889717,2.3347944e-05,0.027347898,3.0,900.0,-421.0,0.07755887508392334
17.312134,16.08,0.69171405,0.8897427,2.4507344e-05,0.027339714,3.0,900.0,-417.80462646484375,0.08711296319961548
15.418061,14.64,0.6919132,0.89051366,2.5676742e-05,0.027331576,3.0,900.0,-257.33331298828125,0.06133627891540527
14.339381,13.409,0.6921847,0.8912663,2.6826146e-05,0.027323473,3.0,900.0,-81.57278442382812,0.031004011631011963
13.367917,12.202,0.69233257,0.8920189,2.7975553e-05,0.027315432,3.0,900.0,-143.4615478515625,0.05043885111808777
11.983803,10.869,0.69235957,0.89271647,2.912496e-05,0.027307441,3.0,900.0,-242.2978515625,0.07830843329429626
10.409886,9.4186,0.6923646,0.8935058,3.0274367e-05,0.027299497,3.0,900.0,-227.318603515625,0.08282440900802612
8.877893,7.8545,0.6923696,0.8942217,3.1403782e-05,0.027291581,3.0,900.0,-183.35946655273438,0.08278369903564453
7.249297,6.3275,0.69235694,0.894956,3.2543194e-05,0.027283741,3.0,900.0,-211.34764099121094,0.10100427269935608
5.717869,5.0192,0.6923547,0.8956719,3.367261e-05,0.027275931,3.0,900.0,-186.70242309570312,0.11031556129455566
4.627692,3.972,0.69235814,0.8964062,3.480203e-05,0.027268179,3.0,900.0,-104.63641357421875,0.1084744930267334
3.7290368,3.0963,0.6923349,0.89708537,3.5951434e-05,0.027260458,3.0,900.0,-110.94332885742188,0.1244526207447052
2.8474126,2.2677,0.69230026,0.89781964,3.7080852e-05,0.027252804,3.0,900.0,-129.17935180664062,0.1427767276763916
1.9605434,1.3384,0.69226426,0.89849883,3.8200273e-05,0.02724518,3.0,900.0,-131.7640380859375,0.16093295812606812
0.77662945,0.49871,0.69220966,0.89921474,3.9299706e-05,0.027237609,3.0,900.0,-192.2557373046875,0.20226120948791504
0.59621865,0.032909,0.6922588,0.8999123,4.0409133e-05,0.027230082,3.0,900.0,26.02215576171875,0.21114960312843323
-0.13658689,0.0007683,0.6922127,-3.7482653,0.0001675135,0.02926485,3.0,1214.5904541015625,-158.92251586914062,0.2838628590106964
0.8195227,0.00052413,0.6924036,0.80091417,0.0005418602,0.030247696,3.0,900.0,210.0130615234375,0.17005234956741333
-0.40460992,0.00035677,0.69221663,-5.5774827,0.00033120895,0.03272418,3.0,1359.1865234375,-332.78240966796875,0.31320393085479736
0.77253103,0.00024284,0.6925265,1.8470675,0.0009900588,0.033396475,3.0,900.0,326.21710205078125,0.14246031641960144
-0.07809326,0.00016529,0.6923562,-8.528079,0.0006241677,0.036373213,3.0,1546.45556640625,-275.3549499511719,0.3368949890136719
0.3253167,0.0001125,0.69253784,3.6585155,0.0015112197,0.036903784,3.0,900.0,155.3223876953125,0.11642134189605713
0.5449865,7.66e-05,0.69258225,-7.5256886,0.00089306885,0.03860155,3.0,1530.54248046875,8.890838623046875,0.34917327761650085
0.03952453,5.21e-05,0.6925027,4.9701815,0.001700262,0.03861102,3.0,900.0,-136.5782470703125,0.13154685497283936
0.5603617,3.55e-05,0.6925945,-6.466208,0.001107788,0.039504193,3.0,1502.354248046875,161.994384765625,0.35787421464920044
0.10955821,2.41e-05,0.6925061,5.583959,0.0016922462,0.039124414,3.0,900.0,-152.9833984375,0.1447066068649292
0.4275697,1.64e-05,0.6925213,-7.2389736,0.0012879149,0.040322457,3.0,1565.351318359375,113.26068115234375,0.3741631507873535
0.20218004,1.12e-05,0.69247794,6.158857,0.0016686283,0.03970992,3.0,900.0,-82.34234619140625,0.13151276111602783
0.36558735,7.61e-06,0.69243354,-8.225706,0.0013870038,0.041095793,3.0,1628.11962890625,55.966644287109375,0.3883783519268036
0.22086032,5.18e-06,0.69240266,6.452584,0.00160732,0.040155772,3.0,900.0,-47.98443603515625,0.12122204899787903
0.36063668,3.53e-06,0.69234145,-8.490081,0.001421356,0.04136031,3.0,1646.81396484375,43.841094970703125,0.3930063247680664
0.22139731,2.4e-06,0.69230735,6.5741425,0.0015262319,0.04022377,3.0,900.0,-44.506561279296875,0.11912781000137329
0.35554048,1.63e-06,0.6922408,-8.368669,0.0014562081,0.041379128,3.0,1651.4776611328125,42.87017822265625,0.39438849687576294
0.22230498,1.11e-06,0.6922097,6.7216578,0.0014746485,0.040239017,3.0,900.0,-42.6805419921875,0.11996251344680786
0.35100552,7.57e-07,0.692144,-8.194133,0.0015030338,0.041478463,3.0,1657.008056640625,41.630706787109375,0.3960031270980835
0.22039609,5.15e-07,0.692121,6.90093,0.0014500512,0.04034499,3.0,900.0,-41.31402587890625,0.12124970555305481
0.34685513,3.51e-07,0.69206214,-8.088067,0.0015383556,0.04163003,3.0,1662.2843017578125,41.857513427734375,0.3976953327655792
0.21855646,2.39e-07,0.6920511,7.0343103,0.001431151,0.04045607,3.0,900.0,-39.816558837890625,0.12203866243362427
0.34199452,1.62e-07,0.69200116,-8.058384,0.001553198,0.041740004,3.0,1665.872802734375,42.30682373046875,0.3988696336746216
0.2166822,1.11e-07,0.69200283,7.1025977,0.0014095522,0.040523365,3.0,900.0,-37.666656494140625,0.12220543622970581
0.3374561,7.53e-08,0.69196165,-8.0372,0.0015523884,0.04180048,3.0,1667.3154296875,43.04803466796875,0.3994047939777374
0.21406308,5.12e-08,0.6919748,7.1314178,0.0013861242,0.04056304,3.0,900.0,-35.63519287109375,0.1223084032535553
0.33338192,3.49e-08,0.691941,-7.9881144,0.0015435229,0.041843016,3.0,1667.2432861328125,44.3345947265625,0.39953431487083435
0.21092777,2.37e-08,0.6919638,7.1443777,0.0013643255,0.04060001,3.0,900.0,-33.93231201171875,0.12264949083328247
0.32960916,1.62e-08,0.69193536,-7.9188356,0.0015314491,0.041886892,3.0,1666.488037109375,45.954071044921875,0.3994919955730438
0.20771275,1.1e-08,0.6919656,7.1522713,0.0013461448,0.04064112,3.0,900.0,-32.444549560546875,0.12316882610321045
0.32595763,7.49e-09,0.6919407,-7.849998,0.0015178962,0.041931484,3.0,1665.544189453125,47.635406494140625,0.39939895272254944
0.20480263,5.09e-09,0.6919766,7.157044,0.0013314624,0.040681027,3.0,900.0,-31.004302978515625,0.12369495630264282
